"indexDesignation","relOTR","maturity","contractId","expiryDate","coupon","recovery","strike","strike_in_spread_format","impliedVol","spread","logM","optionType","expiry","expiryMonth"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-475-R",2024-06-19,500,0.4,0.0475,0.0475,0.850090926081501,0.030604,0.43959899167099,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-475-P",2024-06-19,500,0.4,0.0475,0.0475,0.850090926081501,0.030604,0.43959899167099,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-487.5-R",2024-06-19,500,0.4,0.04875,0.04875,0.871886164996374,0.030604,0.465574478074251,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-487.5-P",2024-06-19,500,0.4,0.04875,0.04875,0.871886164996374,0.030604,0.465574478074251,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-500-R",2024-06-19,500,0.4,0.05,0.05,0.892626877052474,0.030604,0.490892286058541,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-500-P",2024-06-19,500,0.4,0.05,0.05,0.892626877052474,0.030604,0.490892286058541,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-225-R",2024-06-19,500,0.4,0.0225,0.0225,0.50860984744153,0.030604,-0.307615410159231,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-225-P",2024-06-19,500,0.4,0.0225,0.0225,0.50860984744153,0.030604,-0.307615410159231,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-237.5-R",2024-06-19,500,0.4,0.02375,0.02375,0.471316079155307,0.030604,-0.253548188888955,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-237.5-P",2024-06-19,500,0.4,0.02375,0.02375,0.471316079155307,0.030604,-0.253548188888955,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-250-R",2024-06-19,500,0.4,0.025,0.025,0.433670773992786,0.030604,-0.202254894501405,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-250-P",2024-06-19,500,0.4,0.025,0.025,0.433670773992786,0.030604,-0.202254894501405,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-262.5-R",2024-06-19,500,0.4,0.02625,0.02625,0.395947468252577,0.030604,-0.153464730331973,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-262.5-P",2024-06-19,500,0.4,0.02625,0.02625,0.395947468252577,0.030604,-0.153464730331973,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-275-R",2024-06-19,500,0.4,0.0275,0.0275,0.35962133783598,0.030604,-0.10694471469708,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-275-P",2024-06-19,500,0.4,0.0275,0.0275,0.35962133783598,0.030604,-0.10694471469708,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-287.5-R",2024-06-19,500,0.4,0.02875,0.02875,0.330848876319525,0.030604,-0.0624929521262459,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-287.5-P",2024-06-19,500,0.4,0.02875,0.02875,0.330848876319525,0.030604,-0.0624929521262459,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-300-R",2024-06-19,500,0.4,0.03,0.03,0.330358218705057,0.030604,-0.0199333377074501,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-300-P",2024-06-19,500,0.4,0.03,0.03,0.330358218705057,0.030604,-0.0199333377074501,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-312.5-R",2024-06-19,500,0.4,0.03125,0.03125,0.373372741979322,0.030604,0.0208886568128051,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-312.5-P",2024-06-19,500,0.4,0.03125,0.03125,0.373372741979322,0.030604,0.0208886568128051,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-325-R",2024-06-19,500,0.4,0.0325,0.0325,0.430730169942153,0.030604,0.0601093699660864,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-325-P",2024-06-19,500,0.4,0.0325,0.0325,0.430730169942153,0.030604,0.0601093699660864,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-337.5-R",2024-06-19,500,0.4,0.03375,0.03375,0.485220256731448,0.030604,0.0978496979489334,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-337.5-P",2024-06-19,500,0.4,0.03375,0.03375,0.485220256731448,0.030604,0.0978496979489334,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-350-R",2024-06-19,500,0.4,0.035,0.035,0.534373168570032,0.030604,0.134217342119808,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-350-P",2024-06-19,500,0.4,0.035,0.035,0.534373168570032,0.030604,0.134217342119808,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-362.5-R",2024-06-19,500,0.4,0.03625,0.03625,0.578636463981687,0.030604,0.169308661931078,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-362.5-P",2024-06-19,500,0.4,0.03625,0.03625,0.578636463981687,0.030604,0.169308661931078,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-375-R",2024-06-19,500,0.4,0.0375,0.0375,0.61878137747017,0.030604,0.20321021360676,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-375-P",2024-06-19,500,0.4,0.0375,0.0375,0.61878137747017,0.030604,0.20321021360676,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-387.5-R",2024-06-19,500,0.4,0.03875,0.03875,0.655485118525687,0.030604,0.236000036429751,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-387.5-P",2024-06-19,500,0.4,0.03875,0.03875,0.655485118525687,0.030604,0.236000036429751,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-400-R",2024-06-19,500,0.4,0.04,0.04,0.689289414559487,0.030604,0.267748734744331,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-400-P",2024-06-19,500,0.4,0.04,0.04,0.689289414559487,0.030604,0.267748734744331,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-412.5-R",2024-06-19,500,0.4,0.04125,0.04125,0.720621921934028,0.030604,0.298520393411085,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-412.5-P",2024-06-19,500,0.4,0.04125,0.04125,0.720621921934028,0.030604,0.298520393411085,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-425-P",2024-06-19,500,0.4,0.0425,0.0425,0.749822608663805,0.030604,0.328373356560766,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-425-R",2024-06-19,500,0.4,0.0425,0.0425,0.749822608663805,0.030604,0.328373356560766,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-437.5-R",2024-06-19,500,0.4,0.04375,0.04375,0.777165127905516,0.030604,0.357360893434018,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-437.5-P",2024-06-19,500,0.4,0.04375,0.04375,0.777165127905516,0.030604,0.357360893434018,1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-450-R",2024-06-19,500,0.4,0.045,0.045,0.802872731269745,0.030604,0.385531770400714,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-450-P",2024-06-19,500,0.4,0.045,0.045,0.802872731269745,0.030604,0.385531770400714,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-462.5-R",2024-06-19,500,0.4,0.04625,0.04625,0.861831337902074,0.02959,0.446624997546316,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-462.5-P",2024-06-19,500,0.4,0.04625,0.04625,0.861831337902074,0.02959,0.446624997546316,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-475-R",2024-06-19,500,0.4,0.0475,0.0475,0.884559068099135,0.02959,0.473293244628477,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-475-P",2024-06-19,500,0.4,0.0475,0.0475,0.884559068099135,0.02959,0.473293244628477,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-487.5-R",2024-06-19,500,0.4,0.04875,0.04875,0.906157768359547,0.02959,0.499268731031738,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-487.5-P",2024-06-19,500,0.4,0.04875,0.04875,0.906157768359547,0.02959,0.499268731031738,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-500-R",2024-06-19,500,0.4,0.05,0.05,0.926732633176689,0.02959,0.524586539016028,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-500-P",2024-06-19,500,0.4,0.05,0.05,0.926732633176689,0.02959,0.524586539016028,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-200-R",2024-06-19,500,0.4,0.02,0.02,0.664180124015358,0.02959,-0.391704192858127,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-212.5-R",2024-06-19,500,0.4,0.02125,0.02125,0.617683098436779,0.02959,-0.331079571041692,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-225-R",2024-06-19,500,0.4,0.0225,0.0225,0.570628478075475,0.02959,-0.273921157201744,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-237.5-R",2024-06-19,500,0.4,0.02375,0.02375,0.522658242669394,0.02959,-0.219853935931468,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-250-R",2024-06-19,500,0.4,0.025,0.025,0.473502160319693,0.02959,-0.168560641543918,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-262.5-R",2024-06-19,500,0.4,0.02625,0.02625,0.423351834181815,0.02959,-0.119770477374486,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-275-R",2024-06-19,500,0.4,0.0275,0.0275,0.374649674045093,0.02959,-0.0732504617395927,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-287.5-R",2024-06-19,500,0.4,0.02875,0.02875,0.34114592497185,0.02959,-0.0287986991687588,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-300-R",2024-06-19,500,0.4,0.03,0.03,0.359525578364556,0.02959,0.013760915250037,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-312.5-R",2024-06-19,500,0.4,0.03125,0.03125,0.416034511930217,0.02959,0.0545829097702923,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-325-R",2024-06-19,500,0.4,0.0325,0.0325,0.474546090031222,0.02959,0.0938036229235735,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-337.5-R",2024-06-19,500,0.4,0.03375,0.03375,0.527619411212107,0.02959,0.131543950906421,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-350-R",2024-06-19,500,0.4,0.035,0.035,0.575192910467654,0.02959,0.167911595077295,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-362.5-R",2024-06-19,500,0.4,0.03625,0.03625,0.618107386321533,0.02959,0.203002914888565,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-375-R",2024-06-19,500,0.4,0.0375,0.0375,0.657156355879615,0.02959,0.236904466564247,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-387.5-R",2024-06-19,500,0.4,0.03875,0.03875,0.692975963502995,0.02959,0.269694289387238,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-400-R",2024-06-19,500,0.4,0.04,0.04,0.726063908485467,0.02959,0.301442987701818,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-412.5-R",2024-06-19,500,0.4,0.04125,0.04125,0.756811738508226,0.02959,0.332214646368572,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-425-R",2024-06-19,500,0.4,0.0425,0.0425,0.785531582616573,0.02959,0.362067609518253,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-437.5-R",2024-06-19,500,0.4,0.04375,0.04375,0.81247591196896,0.02959,0.391055146391505,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-450-R",2024-06-19,500,0.4,0.045,0.045,0.837851814698903,0.02959,0.419226023358201,-1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-200-P",2024-06-19,500,0.4,0.02,0.02,0.664180124015358,0.02959,-0.391704192858127,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-212.5-P",2024-06-19,500,0.4,0.02125,0.02125,0.617683098436779,0.02959,-0.331079571041692,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-225-P",2024-06-19,500,0.4,0.0225,0.0225,0.570628478075475,0.02959,-0.273921157201744,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-237.5-P",2024-06-19,500,0.4,0.02375,0.02375,0.522658242669394,0.02959,-0.219853935931468,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-250-P",2024-06-19,500,0.4,0.025,0.025,0.473502160319693,0.02959,-0.168560641543918,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-262.5-P",2024-06-19,500,0.4,0.02625,0.02625,0.423351834181815,0.02959,-0.119770477374486,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-275-P",2024-06-19,500,0.4,0.0275,0.0275,0.374649674045093,0.02959,-0.0732504617395927,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-287.5-P",2024-06-19,500,0.4,0.02875,0.02875,0.34114592497185,0.02959,-0.0287986991687588,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-300-P",2024-06-19,500,0.4,0.03,0.03,0.359525578364556,0.02959,0.013760915250037,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-312.5-P",2024-06-19,500,0.4,0.03125,0.03125,0.416034511930217,0.02959,0.0545829097702923,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-325-P",2024-06-19,500,0.4,0.0325,0.0325,0.474546090031222,0.02959,0.0938036229235735,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-337.5-P",2024-06-19,500,0.4,0.03375,0.03375,0.527619411212107,0.02959,0.131543950906421,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-350-P",2024-06-19,500,0.4,0.035,0.035,0.575192910467654,0.02959,0.167911595077295,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-362.5-P",2024-06-19,500,0.4,0.03625,0.03625,0.618107386321533,0.02959,0.203002914888565,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-375-P",2024-06-19,500,0.4,0.0375,0.0375,0.657156355879615,0.02959,0.236904466564247,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-387.5-P",2024-06-19,500,0.4,0.03875,0.03875,0.692975963502995,0.02959,0.269694289387238,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-400-P",2024-06-19,500,0.4,0.04,0.04,0.726063908485467,0.02959,0.301442987701818,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-412.5-P",2024-06-19,500,0.4,0.04125,0.04125,0.756811738508226,0.02959,0.332214646368572,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-425-P",2024-06-19,500,0.4,0.0425,0.0425,0.785531582616573,0.02959,0.362067609518253,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-437.5-P",2024-06-19,500,0.4,0.04375,0.04375,0.81247591196896,0.02959,0.391055146391505,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUN24-450-P",2024-06-19,500,0.4,0.045,0.045,0.837851814698903,0.02959,0.419226023358201,1,1,"1M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-250-R",2024-07-17,500,0.4,0.025,0.025,0.298639122333134,0.02959,-0.168560641543918,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-262.5-R",2024-07-17,500,0.4,0.02625,0.02625,0.289510702819057,0.02959,-0.119770477374486,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-275-R",2024-07-17,500,0.4,0.0275,0.0275,0.292500706856186,0.02959,-0.0732504617395927,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-287.5-R",2024-07-17,500,0.4,0.02875,0.02875,0.312663558485947,0.02959,-0.0287986991687588,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-300-R",2024-07-17,500,0.4,0.03,0.03,0.345037655838153,0.02959,0.013760915250037,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-312.5-R",2024-07-17,500,0.4,0.03125,0.03125,0.380700508437485,0.02959,0.0545829097702923,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-325-R",2024-07-17,500,0.4,0.0325,0.0325,0.415229155380548,0.02959,0.0938036229235735,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-337.5-R",2024-07-17,500,0.4,0.03375,0.03375,0.447391978048444,0.02959,0.131543950906421,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-350-R",2024-07-17,500,0.4,0.035,0.035,0.477073356480023,0.02959,0.167911595077295,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-362.5-R",2024-07-17,500,0.4,0.03625,0.03625,0.504469863527616,0.02959,0.203002914888565,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-375-R",2024-07-17,500,0.4,0.0375,0.0375,0.529839576261073,0.02959,0.236904466564247,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-387.5-R",2024-07-17,500,0.4,0.03875,0.03875,0.553428573176948,0.02959,0.269694289387238,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-400-R",2024-07-17,500,0.4,0.04,0.04,0.575452542222886,0.02959,0.301442987701818,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-412.5-R",2024-07-17,500,0.4,0.04125,0.04125,0.596095443881548,0.02959,0.332214646368572,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-425-R",2024-07-17,500,0.4,0.0425,0.0425,0.61551304178547,0.02959,0.362067609518253,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-437.5-R",2024-07-17,500,0.4,0.04375,0.04375,0.633837340325165,0.02959,0.391055146391505,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-450-R",2024-07-17,500,0.4,0.045,0.045,0.651180696740121,0.02959,0.419226023358201,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-462.5-R",2024-07-17,500,0.4,0.04625,0.04625,0.667639299442245,0.02959,0.446624997546316,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-475-R",2024-07-17,500,0.4,0.0475,0.0475,0.683296010423195,0.02959,0.473293244628477,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-487.5-R",2024-07-17,500,0.4,0.04875,0.04875,0.698222658774907,0.02959,0.499268731031738,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-500-R",2024-07-17,500,0.4,0.05,0.05,0.712481886208958,0.02959,0.524586539016028,-1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-250-P",2024-07-17,500,0.4,0.025,0.025,0.298639122333134,0.02959,-0.168560641543918,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-262.5-P",2024-07-17,500,0.4,0.02625,0.02625,0.289510702819057,0.02959,-0.119770477374486,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-275-P",2024-07-17,500,0.4,0.0275,0.0275,0.292500706856186,0.02959,-0.0732504617395927,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-287.5-P",2024-07-17,500,0.4,0.02875,0.02875,0.312663558485947,0.02959,-0.0287986991687588,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-300-P",2024-07-17,500,0.4,0.03,0.03,0.345037655838153,0.02959,0.013760915250037,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-312.5-P",2024-07-17,500,0.4,0.03125,0.03125,0.380700508437485,0.02959,0.0545829097702923,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-325-P",2024-07-17,500,0.4,0.0325,0.0325,0.415229155380548,0.02959,0.0938036229235735,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-337.5-P",2024-07-17,500,0.4,0.03375,0.03375,0.447391978048444,0.02959,0.131543950906421,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-350-P",2024-07-17,500,0.4,0.035,0.035,0.477073356480023,0.02959,0.167911595077295,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-362.5-P",2024-07-17,500,0.4,0.03625,0.03625,0.504469863527616,0.02959,0.203002914888565,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-375-P",2024-07-17,500,0.4,0.0375,0.0375,0.529839576261073,0.02959,0.236904466564247,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-387.5-P",2024-07-17,500,0.4,0.03875,0.03875,0.553428573176948,0.02959,0.269694289387238,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-400-P",2024-07-17,500,0.4,0.04,0.04,0.575452542222886,0.02959,0.301442987701818,1,2,"2M"
"iTraxx Europe Crossover",0,2029-06-20,"iTraxx-Xover-S41-V1-5Y-JUL24-412.5-P",2024-07-17,500,0.4,0.04125,0.04125,0.596095443881548,0.02959,0.332214646368572,1,2,"2M"
